Status,Device ID,Location,Machine,Product,Category,Transaction,TransDate,Type,RCoil,RPrice,RQty,MCoil,MPrice,MQty,LineTotal,TransTotal,Prcd Date
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Keto Bar - Creamy Peanut Butter Chocolate,Food,16103941637,12/13/2022,Credit,132,2,1,132,2,1,2,3.5,12/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Spindrift - Sparkling Water  Lime,Carbonated,16103941637,12/13/2022,Credit,142,1.5,1,142,1.5,1,1.5,3.5,12/13/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Pop Corners - White Cheddar,Food,16104015027,12/13/2022,Credit,113,1.5,1,113,1.5,1,1.5,1.5,12/13/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Iberia Coconut Water,Non Carbonated,16104198098,12/13/2022,Cash,142,2,1,142,2,1,2,2,12/13/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Spindrift - Sparkling Water  Lime,Carbonated,16104204455,12/13/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,12/13/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Zevia Organic Tea - Peach,Non Carbonated,16104472373,12/13/2022,Credit,148,2.5,1,148,2.5,1,2.5,2.5,12/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,SunChips Multigrain - Original,Food,16104648214,12/13/2022,Credit,111,1.5,1,111,1.5,1,1.5,1.5,12/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel - Cheddar Cheese,Food,16104652752,12/13/2022,Credit,120,2.5,1,120,2.5,1,2.5,2.5,12/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,16104719806,12/13/2022,Credit,146,3.75,1,146,3.75,1,3.75,3.75,12/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Ritz Bits Cheese,Food,16105088821,12/13/2022,Cash,125,1.5,1,125,1.5,1,1.5,1.5,12/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Nutter Butter Bites,Food,16105092962,12/13/2022,Cash,124,1.5,1,124,1.5,1,1.5,1.5,12/13/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Pop Corners - Sea Salt,Food,16105101015,12/13/2022,Cash,110,1.5,1,110,1.5,1,1.5,1.5,12/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Refresher - Real Coconut Water,Carbonated,16105189449,12/13/2022,Credit,148,3,1,148,3,1,3,3,12/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,16105196400,12/13/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,12/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,SunChips Multigrain - Original,Food,16105202319,12/13/2022,Credit,111,1.5,1,111,1.5,1,1.5,4,12/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Honey Mu,Food,16105202319,12/13/2022,Credit,112,2.5,1,112,2.5,1,2.5,4,12/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,16105249238,12/13/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,12/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Keto Bar - Creamy Peanut Butter Chocolate,Food,16105344920,12/13/2022,Credit,132,2,1,132,2,1,2,2,12/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,16105851241,12/13/2022,Cash,145,2.5,1,145,2.5,1,2.5,2.5,12/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Lime & Cracked Pe,Food,16106116886,12/13/2022,Credit,114,1.5,1,114,1.5,1,1.5,1.5,12/13/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Lime & Cracked Pe,Food,16106120339,12/13/2022,Credit,114,1.5,1,114,1.5,1,1.5,1.5,12/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Baked - Flaming Hot,Food,16106296561,12/13/2022,Cash,110,1.5,1,110,1.5,1,1.5,1.5,12/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Takis FUGEO mini,Food,16106912081,12/13/2022,Cash,111,1.5,1,111,1.5,1,1.5,1.5,12/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Takis FUGEO mini,Food,16107206070,12/14/2022,Credit,111,1.5,1,111,1.5,1,1.5,1.5,12/13/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,16107659168,12/14/2022,Cash,145,2.5,1,145,2.5,1,2.5,2.5,12/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Pure Organic Fruit Bar - Strawberry Banana,Food,16107659470,12/14/2022,Cash,134,1.5,1,134,1.5,1,1.5,1.5,12/14/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Pop Corners - Kettle Corn,Food,16108973439,12/14/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,12/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,16109202295,12/14/2022,Cash,130,1.5,1,130,1.5,1,1.5,1.5,12/14/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Monster Energy  Zero Ultra,Carbonated,16109684435,12/14/2022,Credit,146,3,1,146,3,1,3,3,12/14/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Keto Bar - Creamy Peanut Butter Chocolate,Food,16110248684,12/14/2022,Credit,132,2,1,132,2,1,2,3.5,12/14/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Spindrift - Sparkling Water  Lime,Carbonated,16110248684,12/14/2022,Credit,142,1.5,1,142,1.5,1,1.5,3.5,12/14/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Spindrift - Sparkling Water - Pineapple,Carbonated,16110311549,12/14/2022,Credit,142,1.5,2,142,1.5,2,3,3,12/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,16110316292,12/14/2022,Cash,148,3.5,1,148,3.5,1,3.5,3.5,12/14/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Nutter Butter Bites,Food,16110624082,12/14/2022,Cash,124,1.5,1,124,1.5,1,1.5,1.5,12/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,16110985083,12/14/2022,Cash,130,1.5,1,130,1.5,1,1.5,1.5,12/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,16110985663,12/14/2022,Cash,130,1.5,1,130,1.5,1,1.5,1.5,12/14/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,16111174178,12/14/2022,Credit,146,3.75,1,146,3.75,1,3.75,3.75,12/14/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Nutter Butter Bites,Food,16111177547,12/14/2022,Credit,124,1.5,1,124,1.5,1,1.5,1.5,12/14/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Original,Food,16111404421,12/14/2022,Credit,155,4,1,155,4,1,4,4,12/14/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,S. Pellegrino Essenza Mineral Water - Blood O,Carbonated,16111844047,12/14/2022,Cash,144,2.5,1,144,2.5,1,2.5,2.5,12/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,16112003312,12/14/2022,Cash,146,3,1,146,3,1,3,3,12/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Food,16112052483,12/14/2022,Cash,112,1.5,1,112,1.5,1,1.5,1.5,12/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,16112073610,12/14/2022,Cash,146,3,1,146,3,1,3,3,12/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,16112164696,12/14/2022,Cash,145,2.5,1,145,2.5,1,2.5,2.5,12/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,16112833454,12/15/2022,Credit,113,1.5,1,113,1.5,1,1.5,1.5,12/15/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,BodyArmor LYTE  - Peach Mango,Water,16113020771,12/15/2022,Credit,147,2.5,1,147,2.5,1,2.5,2.5,12/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,16113273416,12/15/2022,Credit,148,3.5,1,148,3.5,1,3.5,3.5,12/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,16113773368,12/15/2022,Cash,145,2.5,1,145,2.5,1,2.5,2.5,12/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Bai Antioxidant - Tanzania Lemon Super Tea,Non Carbonated,16113811691,12/15/2022,Credit,145,2.75,1,145,2.75,1,2.75,2.75,12/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,16113819169,12/15/2022,Credit,144,1.5,1,144,1.5,1,1.5,1.5,12/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Bai Antioxidant - Tanzania Lemon Super Tea,Non Carbonated,16114026457,12/15/2022,Credit,145,2.75,1,145,2.75,1,2.75,2.75,12/15/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Pop Corners - Kettle Corn,Food,16114119900,12/15/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,12/15/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Bar - Creamy Peanut Butter Chocolate,Food,16114222840,12/15/2022,Cash,131,2,1,131,2,1,2,2,12/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Food,16114691454,12/15/2022,Cash,112,1.5,1,112,1.5,1,1.5,1.5,12/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Lenny & Larrys - SnickerDoodle,Food,16114875862,12/15/2022,Cash,157,3,1,157,3,1,3,3,12/15/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Zevia Organic Tea - Peach,Non Carbonated,16115311220,12/15/2022,Credit,148,2.5,1,148,2.5,1,2.5,2.5,12/15/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Simply Protein - Lemon Coconut,Food,16115544963,12/15/2022,Cash,138,2,1,138,2,1,2,2,12/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,16115629609,12/15/2022,Cash,146,3,1,146,3,1,3,3,12/15/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Cheddar Sour Cream and Onion,Food,16115903383,12/15/2022,Credit,120,1.5,1,120,1.5,1,1.5,3.5,12/15/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Wonderful Pistachios - Variety,Food,16115903383,12/15/2022,Credit,133,2,1,133,2,1,2,3.5,12/15/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,CheezIt - Double Cheese,Food,16116090719,12/15/2022,Cash,120,1.5,1,120,1.5,1,1.5,1.5,12/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Lime & Cracked Pe,Food,16116202288,12/15/2022,Credit,114,1.5,1,114,1.5,1,1.5,1.5,12/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,16116207172,12/15/2022,Credit,146,3.75,1,146,3.75,1,3.75,3.75,12/15/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Salsa,Food,16116274194,12/15/2022,Credit,110,1.5,1,110,1.5,1,1.5,1.5,12/15/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,16116345654,12/15/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,12/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Food,16116537719,12/15/2022,Cash,112,1.5,1,112,1.5,1,1.5,1.5,12/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,16116537852,12/15/2022,Cash,113,1.5,1,113,1.5,1,1.5,1.5,12/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Blueberry,Food,16118099557,12/16/2022,Cash,131,1.5,1,131,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Blueberry,Food,16118100090,12/16/2022,Cash,131,1.5,1,131,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,16118110921,12/16/2022,Cash,145,2.5,1,145,2.5,1,2.5,2.5,12/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Blueberry,Food,16118425589,12/16/2022,Credit,131,1.5,2,131,1.5,2,3,3,12/16/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Nature's Garden Trail Mix - Heart Healthy Mix,Food,16118840696,12/16/2022,Cash,122,1,1,122,1,1,1,1,12/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Lays - Classic,Food,16118969129,12/16/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Pop Corners - Sea Salt,Food,16119306784,12/16/2022,Credit,111,1.5,1,111,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Pop Corners - Sea Salt,Food,16119724174,12/16/2022,Credit,110,1.5,1,110,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Jalapeno,Food,16119900273,12/16/2022,Credit,113,1.5,1,113,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Monster Energy Original,Carbonated,16119936472,12/16/2022,Cash,146,3,1,146,3,1,3,3,12/16/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Bar - Creamy Peanut Butter Chocolate,Food,16119961681,12/16/2022,Cash,131,2,1,131,2,1,2,2,12/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,16120060029,12/16/2022,Cash,146,3.75,1,146,3.75,1,3.75,3.75,12/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - White Cheddar,Food,16120381556,12/16/2022,Credit,122,1.5,1,122,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,CheezIt - White Cheddar,Food,16120431068,12/16/2022,Cash,123,1.5,1,123,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Cheddar Sour Cream and Onion,Food,16120479320,12/16/2022,Credit,123,1.5,1,123,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Lenny & Larrys - SnickerDoodle,Food,16120514172,12/16/2022,Cash,157,3,1,157,3,1,3,3,12/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Original,Food,16120793015,12/16/2022,Credit,156,4,1,156,4,1,4,4,12/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Cheddar Sour Cream and Onion,Food,16120796510,12/16/2022,Credit,123,1.5,1,123,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Blueberry,Food,16120822769,12/16/2022,Cash,131,1.5,1,131,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,CheezIt - White Cheddar,Food,16120823912,12/16/2022,Cash,123,1.5,1,123,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,16121319965,12/16/2022,Cash,145,2.5,1,145,2.5,1,2.5,2.5,12/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,16121436459,12/16/2022,Cash,130,1.5,1,130,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Takis FUGEO mini,Food,16121437774,12/16/2022,Cash,121,1.5,1,121,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Nutter Butter Bites,Food,16121453442,12/16/2022,Cash,124,1.5,1,124,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Refresher - Real Coconut Water,Carbonated,16121460223,12/16/2022,Cash,148,3,1,148,3,1,3,3,12/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Blueberry,Food,16121539131,12/16/2022,Cash,131,1.5,1,131,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,16122376051,12/16/2022,Cash,113,1.5,1,113,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Takis FUGEO mini,Food,16122378182,12/16/2022,Cash,111,1.5,1,111,1.5,1,1.5,1.5,12/16/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Monster Energy Original,Carbonated,16123288866,12/17/2022,Credit,146,3,1,146,3,1,3,3,12/17/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snyder's of Hanover Pretzel Pieces - Hot Buff,Food,16124032801,12/17/2022,Credit,123,2,1,123,2,1,2,2,12/17/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Orchard Bar - Pineapple Coconut & Macadamia,Food,16124039614,12/17/2022,Credit,133,2,1,133,2,1,2,2,12/17/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Ritz Bits Peanut Butter,Food,16124072665,12/17/2022,Credit,125,1.5,1,125,1.5,1,1.5,1.5,12/17/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Original,Food,16124457632,12/17/2022,Credit,156,4,1,156,4,1,4,4,12/17/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Lime & Cracked Pe,Food,16124475288,12/17/2022,Credit,114,1.5,1,114,1.5,1,1.5,1.5,12/17/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Iberia Coconut Water,Non Carbonated,16124486206,12/17/2022,Cash,142,2,1,142,2,1,2,2,12/17/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Jalapeno,Food,16124540105,12/17/2022,Cash,113,1.5,1,113,1.5,1,1.5,1.5,12/17/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Spindrift - Sparkling Water  Lime,Carbonated,16124583804,12/17/2022,Cash,142,1.5,1,142,1.5,1,1.5,1.5,12/17/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Ritz Bits Peanut Butter,Food,16125451564,12/17/2022,Cash,125,1.5,1,125,1.5,1,1.5,1.5,12/17/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,CheezIt - Original,Food,16125452168,12/17/2022,Cash,123,1.5,1,123,1.5,1,1.5,1.5,12/17/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Pop Corners - White Cheddar,Food,16125602142,12/17/2022,Credit,114,1.5,1,114,1.5,1,1.5,1.5,12/17/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Snapple Diet Tea - Peach Tea,Non Carbonated,16126955853,12/18/2022,Credit,143,2.5,1,143,2.5,1,2.5,2.5,12/18/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Ritz Bits Cheese,Food,16127173590,12/18/2022,Credit,125,1.5,1,125,1.5,1,1.5,1.5,12/18/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Refresher - Real Coconut Water,Carbonated,16127176586,12/18/2022,Credit,148,3,1,148,3,1,3,3,12/18/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Coca Cola - Zero Sugar,Carbonated,16128702131,12/19/2022,Credit,140,1.5,1,140,1.5,1,1.5,1.5,12/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,16129078184,12/19/2022,Cash,145,2.5,1,145,2.5,1,2.5,2.5,12/19/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Lays - Classic,Food,16129651721,12/19/2022,Credit,120,1.5,1,120,1.5,1,1.5,1.5,12/19/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Pop Corners - Spicy Queso,Food,16130080379,12/19/2022,Credit,112,1.5,1,112,1.5,1,1.5,1.5,12/19/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Bai Antioxidant - Tanzania Lemon Super Tea,Non Carbonated,16130417317,12/19/2022,Credit,145,2.75,1,145,2.75,1,2.75,2.75,12/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,16130463528,12/19/2022,Credit,145,2.5,1,145,2.5,1,2.5,2.5,12/19/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Spindrift - Sparkling Water  Lime,Carbonated,16131897499,12/19/2022,Credit,142,1.5,1,142,1.5,1,1.5,1.5,12/19/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Smokehouse BBQ,Food,16131970368,12/19/2022,Credit,110,1.5,1,110,1.5,1,1.5,1.5,12/19/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Iberia Coconut Water,Non Carbonated,16131975067,12/19/2022,Credit,140,2,1,140,2,1,2,2,12/19/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,16131979511,12/19/2022,Cash,146,3.75,1,146,3.75,1,3.75,3.75,12/19/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Original,Food,16132045400,12/19/2022,Credit,151,4,1,151,4,1,4,4,12/19/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Simply Protein - Peanut Butter Chocolate,Food,16132512138,12/19/2022,Credit,131,2,1,131,2,1,2,2,12/19/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,16132605272,12/19/2022,Credit,146,3.75,1,146,3.75,1,3.75,3.75,12/19/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Snapple Diet Tea - Peach Tea,Non Carbonated,16132764633,12/19/2022,Cash,143,2.5,1,143,2.5,1,2.5,2.5,12/19/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Nature's Garden Trail Mix - Heart Healthy Mix,Food,16132767943,12/19/2022,Cash,122,1,1,122,1,1,1,1,12/19/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Nature's Garden Trail Mix - Cranberry Healthy,Food,16132772111,12/19/2022,Cash,132,1.5,1,132,1.5,1,1.5,1.5,12/19/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Cheddar Sour Cream and Onion,Food,16132794425,12/19/2022,Credit,123,1.5,1,123,1.5,1,1.5,1.5,12/19/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Smokehouse BBQ,Food,16132827291,12/19/2022,Credit,110,1.5,1,110,1.5,1,1.5,1.5,12/19/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Iberia Coconut Water,Non Carbonated,16133082045,12/19/2022,Cash,142,2,1,142,2,1,2,2,12/19/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Iberia Coconut Water,Non Carbonated,16133083694,12/19/2022,Cash,142,2,1,142,2,1,2,2,12/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Blueberry,Food,16133095702,12/19/2022,Cash,131,1.5,1,131,1.5,1,1.5,1.5,12/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Food,16133096315,12/19/2022,Cash,112,1.5,1,112,1.5,1,1.5,1.5,12/19/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,SunChips Multigrain - Harvest Cheddar,Food,16133110495,12/19/2022,Cash,111,1.5,1,111,1.5,1,1.5,1.5,12/19/2022
